SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	c.CUSTOMER_ID	R	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	c.NAME	R	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	c.EMAIL	R	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	c.PHONE	R	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	94	c.CREATED_AT	R	ArchiveInactiveCustomers	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	141	p.PRODUCT_ID	R	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	141	p.PRICE	R	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	PRICE_HISTORY.HISTORY_ID	C	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	PRICE_HISTORY.PRODUCT_ID	C	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	PRICE_HISTORY.OLD_PRICE	C	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	PRICE_HISTORY.NEW_PRICE	C	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	PRICE_HISTORY.CHANGED_AT	C	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	SEQ_PRICE_HIST.NEXTVAL	R	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	p.PRODUCT_ID	R	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	p.PRICE	R	BulkUpdatePrices	
SP_COMPLEX_DML.sql	SP_COMPLEX_DML.sql	162	p.PRICE	R	BulkUpdatePrices	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	14	CUSTOMERS.CUSTOMER_ID	C	RegisterCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	14	CUSTOMERS.NAME	C	RegisterCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	14	CUSTOMERS.EMAIL	C	RegisterCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	14	CUSTOMERS.PHONE	C	RegisterCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	14	CUSTOMERS.CREATED_AT	C	RegisterCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	39	CUSTOMERS.EMAIL	U	UpdateCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	39	CUSTOMERS.PHONE	U	UpdateCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	39	CUSTOMERS.UPDATED_AT	U	UpdateCustomer	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	53	o.ORDER_ID	R	GetCustomerOrders	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	53	o.ORDER_DATE	R	GetCustomerOrders	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	53	o.STATUS	R	GetCustomerOrders	
SP_CUSTOMER.sql	SP_CUSTOMER.sql	53	o.TOTAL_AMOUNT	R	GetCustomerOrders	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	14	oi.PRODUCT_ID	R	GetHierarchicalSales	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	14	oi.QUANTITY	R	GetHierarchicalSales	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	14	oi.UNIT_PRICE	R	GetHierarchicalSales	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	c.CUSTOMER_ID	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	c.NAME	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	c.EMAIL	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	c.CREATED_AT	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	s.SUPPLIER_ID	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	s.SUPPLIER_NAME	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	s.EMAIL	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	61	s.REGISTERED_AT	R	GetUnifiedMaster	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	96	w.WAREHOUSE_ID	R	FindStockoutWarehouses	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	96	w.WAREHOUSE_NAME	R	FindStockoutWarehouses	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	96	w.LOCATION	R	FindStockoutWarehouses	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	96	missing.PRODUCT_ID	R	FindStockoutWarehouses	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	96	missing.PRODUCT_NAME	R	FindStockoutWarehouses	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.HISTORY_ID	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.ORDER_ID	C	MigrateOrderHistory	
